dataset,model,rmse,rank
abalone,PiecewiseGAM_lessprune,0.698278,12
abalone,PiecewiseGAM_noprune,0.697967,10
abalone,PiecewiseGAM_repeat,0.701458,24
abalone,PiecewiseGAM_ridge_debias,0.703393,26
abalone,PiecewiseGAM_stdimp,0.701458,18
abalone,PiecewiseGAMv2,0.701458,22
abalone,PiecewiseLinearGAM,0.701458,15
abalone,PolynomialPlusStumps,0.704927,31
abalone,PyGAM,0.705364,33
abalone,RF,0.732093,68
abalone,RandomStumpsLasso,0.713332,40
abalone,RichLinearPlusStumps,0.702651,25
abalone,RidgeCV,0.721876,67
abalone,RidgeQuadratic,0.693985,3
abalone,RuleFit,0.784597,73
abalone,SmartKnotLinear,0.714605,41
abalone,SparseHingeLinear,0.697967,6
abalone,SparseLinearOLSStyle,0.720315,44
abalone,TabPFN,0.670875,1
california,AdaptivePiecewiseGAM,2.067640,48
california,AdaptiveRidgeOrStumps,2.184863,68
california,AdaptiveSelector,2.184863,59
california,AdaptiveSelector2,2.184863,61
california,AdaptiveSelector5,2.184863,65
california,AdaptiveSelectorTiered,2.184863,63
california,BinnedGAM,0.730092,7
california,CleanHingeLinear,1.185017,22
california,DT_large,0.784121,13
california,DT_mini,0.797055,15
california,DecisionListLinear,0.798387,16
california,DecisionTreeSimple,0.806478,17
california,EBM,0.660017,3
california,FIGS_large,0.737994,8
california,FIGS_mini,0.754661,11
california,GBM,0.650275,2
california,HSTree_large,0.768189,12
california,HSTree_mini,0.795105,14
california,HingeBothOLS,1.185017,21
california,HingeBudgetLinear,0.745910,10
california,HingeEBMLinear,1.421374,43
california,HingeLassoNoDebias,1.290294,36
california,HingeOLSStyle,1.442295,45
california,HingeSplitDisplay,1.289953,27
california,IsotonicGAM,0.715750,4
california,LassoCV,2.087627,49
california,LassoPlusStumps12,2.130110,50
california,LinearEBMHybrid,2.156163,51
california,LinearModelTree,2.419356,77
california,LinearPlusStumps10,2.184863,69
california,LinearPlusStumps12,2.184863,58
california,LinearPlusStumps12_sorted,2.184863,70
california,LinearPlusStumps12_tight,2.184192,57
california,LinearPlusStumps12_v2,2.184863,64
california,LinearPlusStumps14,2.184863,73
california,LinearPlusStumps20,2.184863,66
california,LinearPlusStumps8,2.184863,62
california,LinearPlusStumpsDoc,2.184863,71
california,LinearPlusStumpsPython,2.184863,74
california,LinearPlusStumpsStepwise,2.184863,72
california,LinearPlusStumps_examples,2.184863,60
california,LinearPlusStumps_lr05,2.185161,75
california,LinearPlusStumps_optimal,2.177078,52
california,LinearPlusStumps_pairs,2.180574,55
california,LinearPlusStumps_twosided,2.182694,56
california,LinearPlusStumps_unique,2.184863,67
california,MLP,1.088485,19
california,OLS,2.191360,76
california,PiecewiseGAM2Knots,1.528334,46
california,PiecewiseGAM3Knots_sorted,1.290294,42
california,PiecewiseGAM4Knots,1.181234,20
california,PiecewiseGAM_1pct,1.290286,31
california,PiecewiseGAM_3dp,1.290294,37
california,PiecewiseGAM_FullPredict,1.289953,28
california,PiecewiseGAM_Plus,155.253662,79
california,PiecewiseGAM_Ridge,1.277208,24
california,PiecewiseGAM_Stumps,1.288519,25
california,PiecewiseGAM_adaptive_display,1.290294,38
california,PiecewiseGAM_aggressive,1.289953,29
california,PiecewiseGAM_best,1.290294,34
california,PiecewiseGAM_header_fix,1.290294,40
california,PiecewiseGAM_lessprune,1.290286,32
california,PiecewiseGAM_noprune,1.289953,30
california,PiecewiseGAM_repeat,1.290294,41
california,PiecewiseGAM_ridge_debias,1.185133,23
california,PiecewiseGAM_stdimp,1.290294,35
california,PiecewiseGAMv2,1.290294,39
california,PiecewiseLinearGAM,1.290294,33
california,PolynomialPlusStumps,3213.224473,80
california,PyGAM,1.428598,44
california,RF,0.718275,6
california,RandomStumpsLasso,1.065929,18
california,RichLinearPlusStumps,0.716445,5
california,RidgeCV,2.178053,53
california,RidgeQuadratic,110.242968,78
california,RuleFit,0.741651,9
california,SmartKnotLinear,1.920251,47
california,SparseHingeLinear,1.289953,26
california,SparseLinearOLSStyle,2.178697,54
california,TabPFN,0.603801,1
cpu_act,AdaptivePiecewiseGAM,0.216226,24
cpu_act,AdaptiveRidgeOrStumps,0.511885,60
cpu_act,AdaptiveSelector,0.511885,67
cpu_act,AdaptiveSelector2,0.511885,55
cpu_act,AdaptiveSelector5,0.511885,58
cpu_act,AdaptiveSelectorTiered,0.511885,56
cpu_act,BinnedGAM,0.737249,78
cpu_act,CleanHingeLinear,0.194735,18
cpu_act,DT_large,0.226447,26
cpu_act,DT_mini,0.253144,46
cpu_act,DecisionListLinear,0.252980,44
cpu_act,DecisionTreeSimple,0.248805,42
cpu_act,EBM,0.167552,4
cpu_act,FIGS_large,0.199590,21
cpu_act,FIGS_mini,0.239842,39
cpu_act,GBM,0.158850,3
cpu_act,HSTree_large,0.224038,25
cpu_act,HSTree_mini,0.253052,45
cpu_act,HingeBothOLS,0.194735,17
cpu_act,HingeBudgetLinear,0.186164,14
cpu_act,HingeEBMLinear,0.153738,2
cpu_act,HingeLassoNoDebias,0.235062,32
cpu_act,HingeOLSStyle,0.226779,27
cpu_act,HingeSplitDisplay,0.181160,8
cpu_act,IsotonicGAM,0.241989,40
cpu_act,LassoCV,0.742457,79
cpu_act,LassoPlusStumps12,0.503257,53
cpu_act,LinearEBMHybrid,0.254489,47
cpu_act,LinearModelTree,0.177519,6
cpu_act,LinearPlusStumps10,0.514499,70
cpu_act,LinearPlusStumps12,0.511885,66
cpu_act,LinearPlusStumps12_sorted,0.511885,61
cpu_act,LinearPlusStumps12_tight,0.520839,72
cpu_act,LinearPlusStumps12_v2,0.511885,57
cpu_act,LinearPlusStumps14,0.511885,64
cpu_act,LinearPlusStumps20,0.511885,59
cpu_act,LinearPlusStumps8,0.516290,71
cpu_act,LinearPlusStumpsDoc,0.511885,62
cpu_act,LinearPlusStumpsPython,0.511885,65
cpu_act,LinearPlusStumpsStepwise,0.511885,63
cpu_act,LinearPlusStumps_examples,0.511885,68
cpu_act,LinearPlusStumps_lr05,0.521553,73
cpu_act,LinearPlusStumps_optimal,0.473221,51
cpu_act,LinearPlusStumps_pairs,0.507146,54
cpu_act,LinearPlusStumps_twosided,0.513485,69
cpu_act,LinearPlusStumps_unique,0.530937,74
cpu_act,MLP,912.810974,80
cpu_act,OLS,0.565065,77
cpu_act,PiecewiseGAM2Knots,0.248430,41
cpu_act,PiecewiseGAM3Knots_sorted,0.235062,28
cpu_act,PiecewiseGAM4Knots,0.213235,23
cpu_act,PiecewiseGAM_1pct,0.185495,12
cpu_act,PiecewiseGAM_3dp,0.235062,33
cpu_act,PiecewiseGAM_FullPredict,0.181160,9
cpu_act,PiecewiseGAM_Plus,0.250516,43
cpu_act,PiecewiseGAM_Ridge,0.489681,52
cpu_act,PiecewiseGAM_Stumps,0.205346,22
cpu_act,PiecewiseGAM_adaptive_display,0.235062,34
cpu_act,PiecewiseGAM_aggressive,0.181160,10
cpu_act,PiecewiseGAM_best,0.235062,30
cpu_act,PiecewiseGAM_header_fix,0.235062,36
cpu_act,PiecewiseGAM_lessprune,0.185495,13
cpu_act,PiecewiseGAM_noprune,0.181160,11
cpu_act,PiecewiseGAM_repeat,0.235062,37
cpu_act,PiecewiseGAM_ridge_debias,0.194735,16
cpu_act,PiecewiseGAM_stdimp,0.235062,31
cpu_act,PiecewiseGAMv2,0.235062,35
cpu_act,PiecewiseLinearGAM,0.235062,29
cpu_act,PolynomialPlusStumps,0.235125,38
cpu_act,PyGAM,0.173718,5
cpu_act,RF,0.199308,20
cpu_act,RandomStumpsLasso,0.383610,50
cpu_act,RichLinearPlusStumps,0.196121,19
cpu_act,RidgeCV,0.559656,75
cpu_act,RidgeQuadratic,0.272440,48
cpu_act,RuleFit,0.318561,49
cpu_act,SmartKnotLinear,0.188505,15
cpu_act,SparseHingeLinear,0.181160,7
cpu_act,SparseLinearOLSStyle,0.560472,76
cpu_act,TabPFN,0.138888,1
elevators,AdaptivePiecewiseGAM,0.420810,58
elevators,AdaptiveRidgeOrStumps,0.414918,43
elevators,AdaptiveSelector,0.414918,51
elevators,AdaptiveSelector2,0.414918,38
elevators,AdaptiveSelector5,0.414918,41
elevators,AdaptiveSelectorTiered,0.414918,39
elevators,BinnedGAM,0.721360,68
elevators,CleanHingeLinear,0.392283,18
elevators,DT_large,0.704357,67
elevators,DT_mini,0.743616,73
elevators,DecisionListLinear,0.743401,72
elevators,DecisionTreeSimple,0.726676,70
elevators,EBM,0.397748,30
elevators,FIGS_large,0.676476,65
elevators,FIGS_mini,0.748350,74
elevators,GBM,0.522039,63
elevators,HSTree_large,0.723031,69
elevators,HSTree_mini,0.751891,75
elevators,HingeBothOLS,0.392283,17
elevators,HingeBudgetLinear,0.385844,7
elevators,HingeEBMLinear,0.371670,2
elevators,HingeLassoNoDebias,0.393989,23
elevators,HingeOLSStyle,0.404441,34
elevators,HingeSplitDisplay,0.387339,9
elevators,IsotonicGAM,0.727922,71
elevators,LassoCV,0.904215,79
elevators,LassoPlusStumps12,0.413793,37
elevators,LinearEBMHybrid,0.432284,60
elevators,LinearModelTree,0.385032,6
elevators,LinearPlusStumps10,0.414918,44
elevators,LinearPlusStumps12,0.414918,50
elevators,LinearPlusStumps12_sorted,0.414918,45
elevators,LinearPlusStumps12_tight,0.419306,56
elevators,LinearPlusStumps12_v2,0.414918,40
elevators,LinearPlusStumps14,0.414918,48
elevators,LinearPlusStumps20,0.414918,42
elevators,LinearPlusStumps8,0.416012,53
elevators,LinearPlusStumpsDoc,0.414918,46
elevators,LinearPlusStumpsPython,0.414918,49
elevators,LinearPlusStumpsStepwise,0.414918,47
elevators,LinearPlusStumps_examples,0.414918,52
elevators,LinearPlusStumps_lr05,0.419168,55
elevators,LinearPlusStumps_optimal,0.403905,33
elevators,LinearPlusStumps_pairs,0.418531,54
elevators,LinearPlusStumps_twosided,0.410424,36
elevators,LinearPlusStumps_unique,0.419766,57
elevators,MLP,0.983679,80
elevators,OLS,0.903981,78
elevators,PiecewiseGAM2Knots,0.406770,35
elevators,PiecewiseGAM3Knots_sorted,0.393989,19
elevators,PiecewiseGAM4Knots,0.403878,32
elevators,PiecewiseGAM_1pct,0.388275,14
elevators,PiecewiseGAM_3dp,0.393989,24
elevators,PiecewiseGAM_FullPredict,0.387339,10
elevators,PiecewiseGAM_Plus,0.402698,31
elevators,PiecewiseGAM_Ridge,0.394440,29
elevators,PiecewiseGAM_Stumps,0.390557,16
elevators,PiecewiseGAM_adaptive_display,0.393989,25
elevators,PiecewiseGAM_aggressive,0.387339,11
elevators,PiecewiseGAM_best,0.393989,21
elevators,PiecewiseGAM_header_fix,0.393989,27
elevators,PiecewiseGAM_lessprune,0.388275,15
elevators,PiecewiseGAM_noprune,0.387339,12
elevators,PiecewiseGAM_repeat,0.393989,28
elevators,PiecewiseGAM_ridge_debias,0.831799,76
elevators,PiecewiseGAM_stdimp,0.393989,22
elevators,PiecewiseGAMv2,0.393989,26
elevators,PiecewiseLinearGAM,0.393989,20
elevators,PolynomialPlusStumps,0.385900,8
elevators,PyGAM,0.375632,4
elevators,RF,0.623118,64
elevators,RandomStumpsLasso,0.480148,61
elevators,RichLinearPlusStumps,0.491996,62
elevators,RidgeCV,0.876481,77
elevators,RidgeQuadratic,0.371943,3
elevators,RuleFit,0.679608,66
elevators,SmartKnotLinear,0.383127,5
elevators,SparseHingeLinear,0.387339,13
elevators,SparseLinearOLSStyle,0.429928,59
elevators,TabPFN,0.292012,1
house_16H,AdaptivePiecewiseGAM,0.822684,33
house_16H,AdaptiveRidgeOrStumps,0.899943,55
house_16H,AdaptiveSelector,0.899943,47
house_16H,AdaptiveSelector2,0.899943,49
house_16H,AdaptiveSelector5,0.899943,53
house_16H,AdaptiveSelectorTiered,0.899943,51
house_16H,BinnedGAM,0.806723,25
house_16H,CleanHingeLinear,0.809052,29
house_16H,DT_large,1.003924,73
house_16H,DT_mini,1.042565,77
house_16H,DecisionListLinear,1.041578,76
house_16H,DecisionTreeSimple,0.987097,72
house_16H,EBM,0.761079,2
house_16H,FIGS_large,1.031391,74
house_16H,FIGS_mini,1.034705,75
house_16H,GBM,0.840001,37
house_16H,HSTree_large,0.887148,43
house_16H,HSTree_mini,0.916714,67
house_16H,HingeBothOLS,0.809052,28
house_16H,HingeBudgetLinear,0.856421,38
house_16H,HingeEBMLinear,0.784052,3
house_16H,HingeLassoNoDebias,0.796851,12
house_16H,HingeOLSStyle,0.832480,36
house_16H,HingeSplitDisplay,0.796878,19
house_16H,IsotonicGAM,0.976031,71
house_16H,LassoCV,1.042664,78
house_16H,LassoPlusStumps12,0.892391,44
house_16H,LinearEBMHybrid,0.806027,24
house_16H,LinearModelTree,0.863026,40
house_16H,LinearPlusStumps10,0.899943,56
house_16H,LinearPlusStumps12,0.899943,46
house_16H,LinearPlusStumps12_sorted,0.899943,57
house_16H,LinearPlusStumps12_tight,0.906710,66
house_16H,LinearPlusStumps12_v2,0.899943,52
house_16H,LinearPlusStumps14,0.899943,60
house_16H,LinearPlusStumps20,0.899943,54
house_16H,LinearPlusStumps8,0.899943,50
house_16H,LinearPlusStumpsDoc,0.899943,58
house_16H,LinearPlusStumpsPython,0.899943,62
house_16H,LinearPlusStumpsStepwise,0.899943,59
house_16H,LinearPlusStumps_examples,0.899943,48
house_16H,LinearPlusStumps_lr05,0.903406,64
house_16H,LinearPlusStumps_optimal,0.879440,42
house_16H,LinearPlusStumps_pairs,0.899943,61
house_16H,LinearPlusStumps_twosided,0.896021,45
house_16H,LinearPlusStumps_unique,0.905220,65
house_16H,MLP,1.519955,80
house_16H,OLS,1.044770,79
house_16H,PiecewiseGAM2Knots,0.806842,26
house_16H,PiecewiseGAM3Knots_sorted,0.796851,8
house_16H,PiecewiseGAM4Knots,0.793641,4
house_16H,PiecewiseGAM_1pct,0.796847,6
house_16H,PiecewiseGAM_3dp,0.796851,13
house_16H,PiecewiseGAM_FullPredict,0.796878,20
house_16H,PiecewiseGAM_Plus,0.818578,31
house_16H,PiecewiseGAM_Ridge,0.802222,23
house_16H,PiecewiseGAM_Stumps,0.794513,5
house_16H,PiecewiseGAM_adaptive_display,0.796851,14
house_16H,PiecewiseGAM_aggressive,0.796878,21
house_16H,PiecewiseGAM_best,0.796851,10
house_16H,PiecewiseGAM_header_fix,0.796851,16
house_16H,PiecewiseGAM_lessprune,0.796847,7
house_16H,PiecewiseGAM_noprune,0.796878,22
house_16H,PiecewiseGAM_repeat,0.796851,17
house_16H,PiecewiseGAM_ridge_debias,0.808783,27
house_16H,PiecewiseGAM_stdimp,0.796851,11
house_16H,PiecewiseGAMv2,0.796851,15
house_16H,PiecewiseLinearGAM,0.796851,9
house_16H,PolynomialPlusStumps,0.864433,41
house_16H,PyGAM,0.901921,63
house_16H,RF,0.829627,35
house_16H,RandomStumpsLasso,0.809917,30
house_16H,RichLinearPlusStumps,0.819320,32
house_16H,RidgeCV,0.937416,69
house_16H,RidgeQuadratic,0.918332,68
house_16H,RuleFit,0.861472,39
house_16H,SmartKnotLinear,0.824451,34
house_16H,SparseHingeLinear,0.796878,18
house_16H,SparseLinearOLSStyle,0.942053,70
house_16H,TabPFN,0.728232,1
kin8nm,AdaptivePiecewiseGAM,0.811734,68
kin8nm,AdaptiveRidgeOrStumps,0.810415,53
kin8nm,AdaptiveSelector,0.810415,62
kin8nm,AdaptiveSelector2,0.810415,46
kin8nm,AdaptiveSelector5,0.810415,50
kin8nm,AdaptiveSelectorTiered,0.810415,48
kin8nm,BinnedGAM,0.804448,41
kin8nm,CleanHingeLinear,0.798586,16
kin8nm,DT_large,0.890079,80
kin8nm,DT_mini,0.877689,78
kin8nm,DecisionListLinear,0.873131,76
kin8nm,DecisionTreeSimple,0.880616,79
kin8nm,EBM,0.715820,5
kin8nm,FIGS_large,0.802428,38
kin8nm,FIGS_mini,0.849805,73
kin8nm,GBM,0.755496,6
kin8nm,HSTree_large,0.870956,75
kin8nm,HSTree_mini,0.874538,77
kin8nm,HingeBothOLS,0.798586,15
kin8nm,HingeBudgetLinear,0.816724,72
kin8nm,HingeEBMLinear,0.713502,3
kin8nm,HingeLassoNoDebias,0.801090,31
kin8nm,HingeOLSStyle,0.799021,17
kin8nm,HingeSplitDisplay,0.800872,19
kin8nm,IsotonicGAM,0.814396,71
kin8nm,LassoCV,0.811735,69
kin8nm,LassoPlusStumps12,0.809681,44
kin8nm,LinearEBMHybrid,0.714870,4
kin8nm,LinearModelTree,0.779477,8
kin8nm,LinearPlusStumps10,0.810415,54
kin8nm,LinearPlusStumps12,0.810415,61
kin8nm,LinearPlusStumps12_sorted,0.810415,55
kin8nm,LinearPlusStumps12_tight,0.811695,66
kin8nm,LinearPlusStumps12_v2,0.810415,49
kin8nm,LinearPlusStumps14,0.810415,58
kin8nm,LinearPlusStumps20,0.810415,51
kin8nm,LinearPlusStumps8,0.810415,47
kin8nm,LinearPlusStumpsDoc,0.810415,56
kin8nm,LinearPlusStumpsPython,0.810415,60
kin8nm,LinearPlusStumpsStepwise,0.810415,57
kin8nm,LinearPlusStumps_examples,0.810415,63
kin8nm,LinearPlusStumps_lr05,0.810212,45
kin8nm,LinearPlusStumps_optimal,0.802669,39
kin8nm,LinearPlusStumps_pairs,0.810415,59
kin8nm,LinearPlusStumps_twosided,0.808331,43
kin8nm,LinearPlusStumps_unique,0.810415,52
kin8nm,MLP,0.491650,2
kin8nm,OLS,0.811674,64
kin8nm,PiecewiseGAM2Knots,0.798369,13
kin8nm,PiecewiseGAM3Knots_sorted,0.801090,26
kin8nm,PiecewiseGAM4Knots,0.797830,11
kin8nm,PiecewiseGAM_1pct,0.800877,24
kin8nm,PiecewiseGAM_3dp,0.801090,32
kin8nm,PiecewiseGAM_FullPredict,0.800872,20
kin8nm,PiecewiseGAM_Plus,0.761441,7
kin8nm,PiecewiseGAM_Ridge,0.799281,18
kin8nm,PiecewiseGAM_Stumps,0.801090,28
kin8nm,PiecewiseGAM_adaptive_display,0.801090,33
kin8nm,PiecewiseGAM_aggressive,0.800872,21
kin8nm,PiecewiseGAM_best,0.801090,29
kin8nm,PiecewiseGAM_header_fix,0.801090,35
kin8nm,PiecewiseGAM_lessprune,0.800877,25
kin8nm,PiecewiseGAM_noprune,0.800872,22
kin8nm,PiecewiseGAM_repeat,0.801090,36
kin8nm,PiecewiseGAM_ridge_debias,0.798586,14
kin8nm,PiecewiseGAM_stdimp,0.801090,30
kin8nm,PiecewiseGAMv2,0.801090,34
kin8nm,PiecewiseLinearGAM,0.801090,27
kin8nm,PolynomialPlusStumps,0.798031,12
kin8nm,PyGAM,0.804420,40
kin8nm,RF,0.781796,9
kin8nm,RandomStumpsLasso,0.802105,37
kin8nm,RichLinearPlusStumps,0.811844,70
kin8nm,RidgeCV,0.811697,67
kin8nm,RidgeQuadratic,0.796351,10
kin8nm,RuleFit,0.870177,74
kin8nm,SmartKnotLinear,0.806152,42
kin8nm,SparseHingeLinear,0.800872,23
kin8nm,SparseLinearOLSStyle,0.811674,65
kin8nm,TabPFN,0.376809,1
pmlb/1027_ESL,AdaptivePiecewiseGAM,0.361327,3
pmlb/1027_ESL,AdaptiveRidgeOrStumps,0.367302,22
pmlb/1027_ESL,AdaptiveSelector,0.367302,30
pmlb/1027_ESL,AdaptiveSelector2,0.367302,16
pmlb/1027_ESL,AdaptiveSelector5,0.367302,20
pmlb/1027_ESL,AdaptiveSelectorTiered,0.367302,18
pmlb/1027_ESL,BinnedGAM,0.382855,71
pmlb/1027_ESL,CleanHingeLinear,0.372955,52
pmlb/1027_ESL,DT_large,0.529210,75
pmlb/1027_ESL,DT_mini,0.576479,80
pmlb/1027_ESL,DecisionListLinear,0.557333,77
pmlb/1027_ESL,DecisionTreeSimple,0.562239,78
pmlb/1027_ESL,EBM,0.364431,10
pmlb/1027_ESL,FIGS_large,0.437071,72
pmlb/1027_ESL,FIGS_mini,0.539162,76
pmlb/1027_ESL,GBM,0.380681,69
pmlb/1027_ESL,HSTree_large,0.519495,74
pmlb/1027_ESL,HSTree_mini,0.575679,79
pmlb/1027_ESL,HingeBothOLS,0.372955,51
pmlb/1027_ESL,HingeBudgetLinear,0.370770,38
pmlb/1027_ESL,HingeEBMLinear,0.375144,66
pmlb/1027_ESL,HingeLassoNoDebias,0.372951,44
pmlb/1027_ESL,HingeOLSStyle,0.376869,68
pmlb/1027_ESL,HingeSplitDisplay,0.373175,56
pmlb/1027_ESL,IsotonicGAM,0.381028,70
pmlb/1027_ESL,LassoCV,0.361351,4
pmlb/1027_ESL,LassoPlusStumps12,0.368604,33
pmlb/1027_ESL,LinearEBMHybrid,0.361990,7
pmlb/1027_ESL,LinearModelTree,0.361837,5
pmlb/1027_ESL,LinearPlusStumps10,0.367302,23
pmlb/1027_ESL,LinearPlusStumps12,0.367302,29
pmlb/1027_ESL,LinearPlusStumps12_sorted,0.367302,24
pmlb/1027_ESL,LinearPlusStumps12_tight,0.366558,13
pmlb/1027_ESL,LinearPlusStumps12_v2,0.367302,19
pmlb/1027_ESL,LinearPlusStumps14,0.367302,27
pmlb/1027_ESL,LinearPlusStumps20,0.367302,21
pmlb/1027_ESL,LinearPlusStumps8,0.367302,17
pmlb/1027_ESL,LinearPlusStumpsDoc,0.367302,25
pmlb/1027_ESL,LinearPlusStumpsPython,0.367302,28
pmlb/1027_ESL,LinearPlusStumpsStepwise,0.367302,26
pmlb/1027_ESL,LinearPlusStumps_examples,0.367302,31
pmlb/1027_ESL,LinearPlusStumps_lr05,0.364277,9
pmlb/1027_ESL,LinearPlusStumps_optimal,0.370412,35
pmlb/1027_ESL,LinearPlusStumps_pairs,0.363881,8
pmlb/1027_ESL,LinearPlusStumps_twosided,0.368126,32
pmlb/1027_ESL,LinearPlusStumps_unique,0.367216,14
pmlb/1027_ESL,MLP,0.370737,37
pmlb/1027_ESL,OLS,0.361241,1
pmlb/1027_ESL,PiecewiseGAM2Knots,0.376193,67
pmlb/1027_ESL,PiecewiseGAM3Knots_sorted,0.372951,40
pmlb/1027_ESL,PiecewiseGAM4Knots,0.373819,63
pmlb/1027_ESL,PiecewiseGAM_1pct,0.373006,53
pmlb/1027_ESL,PiecewiseGAM_3dp,0.372951,45
pmlb/1027_ESL,PiecewiseGAM_FullPredict,0.373175,57
pmlb/1027_ESL,PiecewiseGAM_Plus,0.370066,34
pmlb/1027_ESL,PiecewiseGAM_Ridge,0.373570,62
pmlb/1027_ESL,PiecewiseGAM_Stumps,0.373971,64
pmlb/1027_ESL,PiecewiseGAM_adaptive_display,0.372951,46
pmlb/1027_ESL,PiecewiseGAM_aggressive,0.373175,58
pmlb/1027_ESL,PiecewiseGAM_best,0.372951,42
pmlb/1027_ESL,PiecewiseGAM_header_fix,0.372951,48
pmlb/1027_ESL,PiecewiseGAM_lessprune,0.373006,54
pmlb/1027_ESL,PiecewiseGAM_noprune,0.373175,59
pmlb/1027_ESL,PiecewiseGAM_repeat,0.372951,49
pmlb/1027_ESL,PiecewiseGAM_ridge_debias,0.372955,50
pmlb/1027_ESL,PiecewiseGAM_stdimp,0.372951,43
pmlb/1027_ESL,PiecewiseGAMv2,0.372951,47
pmlb/1027_ESL,PiecewiseLinearGAM,0.372951,41
pmlb/1027_ESL,PolynomialPlusStumps,0.372547,39
pmlb/1027_ESL,PyGAM,0.374026,65
pmlb/1027_ESL,RF,0.463850,73
pmlb/1027_ESL,RandomStumpsLasso,0.370730,36
pmlb/1027_ESL,RichLinearPlusStumps,0.367302,15
pmlb/1027_ESL,RidgeCV,0.361933,6
pmlb/1027_ESL,RidgeQuadratic,0.366201,11
pmlb/1027_ESL,RuleFit,0.366258,12
pmlb/1027_ESL,SmartKnotLinear,0.373158,55
pmlb/1027_ESL,SparseHingeLinear,0.373175,60
pmlb/1027_ESL,SparseLinearOLSStyle,0.361241,2
pmlb/1027_ESL,TabPFN,0.373296,61
pmlb/1028_SWD,AdaptivePiecewiseGAM,0.821891,77
pmlb/1028_SWD,AdaptiveRidgeOrStumps,0.814587,60
pmlb/1028_SWD,AdaptiveSelector,0.814587,51
pmlb/1028_SWD,AdaptiveSelector2,0.814587,53
pmlb/1028_SWD,AdaptiveSelector5,0.814587,57
pmlb/1028_SWD,AdaptiveSelectorTiered,0.814587,55
pmlb/1028_SWD,BinnedGAM,0.803966,39
pmlb/1028_SWD,CleanHingeLinear,0.804758,42
pmlb/1028_SWD,DT_large,0.793244,5
pmlb/1028_SWD,DT_mini,0.832135,80
pmlb/1028_SWD,DecisionListLinear,0.826091,78
pmlb/1028_SWD,DecisionTreeSimple,0.821595,76
pmlb/1028_SWD,EBM,0.798100,6
pmlb/1028_SWD,FIGS_large,0.789555,4
pmlb/1028_SWD,FIGS_mini,0.805813,44
pmlb/1028_SWD,GBM,0.784908,2
pmlb/1028_SWD,HSTree_large,0.798450,7
pmlb/1028_SWD,HSTree_mini,0.829304,79
pmlb/1028_SWD,HingeBothOLS,0.804758,41
pmlb/1028_SWD,HingeBudgetLinear,0.799871,9
pmlb/1028_SWD,HingeEBMLinear,0.802754,12
pmlb/1028_SWD,HingeLassoNoDebias,0.803385,26
