model,test,suite,passed,ground_truth,response
SklearnGAM_hybrid,new_insight_counterfactual_target,insight,False,2.54,
SklearnGAM_hybrid,new_insight_decision_region,insight,False,1.527,
SklearnGAM_hybrid,new_discrim_simulate_all_active,discrim,False,1.727,
SklearnGAM_hybrid,new_discrim_compactness,discrim,False,,
SklearnGAM_hybrid,new_discrim_dominant_feature_sample,discrim,True,x0,x0
SklearnGAM_hybrid,new_discrim_unit_sensitivity,discrim,True,3.915,3.9146
SklearnGAM_hybrid,new_discrim_predict_above_threshold,discrim,True,2.48,2.4754
SklearnGAM_hybrid,new_discrim_predict_below_threshold,discrim,True,0.01,0.0052
SklearnGAM_hybrid,new_discrim_simulate_mixed_sign,discrim,False,6.814,
SklearnGAM_hybrid,new_discrim_simulate_double_threshold,discrim,True,2.033,2.0342
SklearnGAM_hybrid,new_discrim_simulate_additive_nonlinear,discrim,True,4.297,4.29713
SklearnGAM_hybrid,new_discrim_simulate_interaction,discrim,False,9.541,
SklearnGAM_hybrid,new_simulatability_eight_features,simulatability,False,5.108,
SklearnGAM_hybrid,new_simulatability_fifteen_features_sparse,simulatability,True,13.957,13.9567
SklearnGAM_hybrid,new_simulatability_quadratic,simulatability,False,0.626,
SklearnGAM_hybrid,new_simulatability_friedman1,simulatability,False,14.141,
SklearnGAM_hybrid,new_simulatability_cascading_threshold,simulatability,False,2.298,
SklearnGAM_hybrid,new_simulatability_exponential_decay,simulatability,False,2.715,
SklearnGAM_hybrid,new_simulatability_piecewise_three_segment,simulatability,True,1.383,1.38702
SklearnGAM_hybrid,new_simulatability_twenty_features_sparse,simulatability,False,11.464,
SklearnGAM_hybrid,new_simulatability_sinusoidal,simulatability,True,1.82,1.8205
SklearnGAM_hybrid,new_simulatability_abs_value,simulatability,False,2.611,
SklearnGAM_hybrid,new_simulatability_twelve_features_all_active,simulatability,False,2.838,
SklearnGAM_hybrid,new_simulatability_nested_threshold,simulatability,False,2.184,
SmoothGAM_RF,new_most_important_feature,standard,True,x0,x0
SmoothGAM_RF,new_point_prediction,standard,True,8.944,9.02905
SmoothGAM_RF,new_direction_of_change,standard,True,10.407,10.407
SmoothGAM_RF,new_feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
SmoothGAM_RF,new_threshold_identification,standard,False,0.3,
SmoothGAM_RF,new_irrelevant_features,standard,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x3, x4, x5"
SmoothGAM_RF,new_sign_of_effect,standard,True,-5.801,-5.8006
SmoothGAM_RF,new_counterfactual_prediction,standard,False,12.408,
SmoothGAM_RF,new_hard_all_features_active,hard,True,2.342,2.34201
SmoothGAM_RF,new_hard_pairwise_anti_intuitive,hard,False,4.048,
SmoothGAM_RF,new_hard_quantitative_sensitivity,hard,True,9.913,9.9128
SmoothGAM_RF,new_hard_mixed_sign_goes_negative,hard,True,-4.149,-4.14885
SmoothGAM_RF,new_hard_two_feature_perturbation,hard,False,9.366,
SmoothGAM_RF,new_insight_simulatability,insight,True,8.142,8.1521
SmoothGAM_RF,new_insight_sparse_feature_set,insight,True,"x0, x1 only","x0, x1"
SmoothGAM_RF,new_insight_nonlinear_threshold,insight,False,~0 (flat for x0<0),
SmoothGAM_RF,new_insight_nonlinear_direction,insight,False,5.75,4.54195
SmoothGAM_RF,new_insight_counterfactual_target,insight,False,2.54,
SmoothGAM_RF,new_insight_decision_region,insight,False,1.527,
SmoothGAM_RF,new_discrim_simulate_all_active,discrim,False,1.727,
SmoothGAM_RF,new_discrim_compactness,discrim,False,,
SmoothGAM_RF,new_discrim_dominant_feature_sample,discrim,True,x0,x0
SmoothGAM_RF,new_discrim_unit_sensitivity,discrim,True,3.915,3.9146
SmoothGAM_RF,new_discrim_predict_above_threshold,discrim,True,2.48,2.4754
SmoothGAM_RF,new_discrim_predict_below_threshold,discrim,True,0.01,0.0052
SmoothGAM_RF,new_discrim_simulate_mixed_sign,discrim,False,6.814,
SmoothGAM_RF,new_discrim_simulate_double_threshold,discrim,False,1.39,2.0342
SmoothGAM_RF,new_discrim_simulate_additive_nonlinear,discrim,True,4.297,4.29713
SmoothGAM_RF,new_discrim_simulate_interaction,discrim,False,9.541,
SmoothGAM_RF,new_simulatability_eight_features,simulatability,False,5.108,
SmoothGAM_RF,new_simulatability_fifteen_features_sparse,simulatability,True,13.957,13.9567
SmoothGAM_RF,new_simulatability_quadratic,simulatability,False,0.626,
SmoothGAM_RF,new_simulatability_friedman1,simulatability,False,14.141,
SmoothGAM_RF,new_simulatability_cascading_threshold,simulatability,False,1.991,
SmoothGAM_RF,new_simulatability_exponential_decay,simulatability,False,2.715,
SmoothGAM_RF,new_simulatability_piecewise_three_segment,simulatability,True,1.383,1.38702
SmoothGAM_RF,new_simulatability_twenty_features_sparse,simulatability,False,11.464,
SmoothGAM_RF,new_simulatability_sinusoidal,simulatability,True,1.82,1.8205
SmoothGAM_RF,new_simulatability_abs_value,simulatability,False,2.611,
SmoothGAM_RF,new_simulatability_twelve_features_all_active,simulatability,False,2.838,
SmoothGAM_RF,new_simulatability_nested_threshold,simulatability,False,2.184,
HingeEBM_LinDisp,new_most_important_feature,standard,True,x0,x0
HingeEBM_LinDisp,new_point_prediction,standard,True,8.98,8.9746
HingeEBM_LinDisp,new_direction_of_change,standard,True,10.365,10.3617
HingeEBM_LinDisp,new_feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
HingeEBM_LinDisp,new_threshold_identification,standard,False,0.3,
HingeEBM_LinDisp,new_irrelevant_features,standard,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x3, x4, x5"
HingeEBM_LinDisp,new_sign_of_effect,standard,True,-6.125,-6.0084
HingeEBM_LinDisp,new_counterfactual_prediction,standard,True,12.317,12.29875
HingeEBM_LinDisp,new_hard_all_features_active,hard,True,2.536,2.58854
HingeEBM_LinDisp,new_hard_pairwise_anti_intuitive,hard,False,4.292,
HingeEBM_LinDisp,new_hard_quantitative_sensitivity,hard,True,9.77,9.8596
HingeEBM_LinDisp,new_hard_mixed_sign_goes_negative,hard,True,-4.411,-4.2574
HingeEBM_LinDisp,new_hard_two_feature_perturbation,hard,True,9.8,9.85765
HingeEBM_LinDisp,new_insight_simulatability,insight,True,8.383,8.384
HingeEBM_LinDisp,new_insight_sparse_feature_set,insight,True,"x0, x1 only","x0, x1"
HingeEBM_LinDisp,new_insight_nonlinear_threshold,insight,False,~0 (flat for x0<0),
HingeEBM_LinDisp,new_insight_nonlinear_direction,insight,True,5.9,5.53625
HingeEBM_LinDisp,new_insight_counterfactual_target,insight,False,2.466,
HingeEBM_LinDisp,new_insight_decision_region,insight,False,1.502,
HingeEBM_LinDisp,new_discrim_simulate_all_active,discrim,False,2.394,
HingeEBM_LinDisp,new_discrim_compactness,discrim,False,,
HingeEBM_LinDisp,new_discrim_dominant_feature_sample,discrim,True,x0,x0
HingeEBM_LinDisp,new_discrim_unit_sensitivity,discrim,True,4.08,3.9871
HingeEBM_LinDisp,new_discrim_predict_above_threshold,discrim,False,2.59,1.70865
HingeEBM_LinDisp,new_discrim_predict_below_threshold,discrim,False,0.01,-1.8036
HingeEBM_LinDisp,new_discrim_simulate_mixed_sign,discrim,False,7.053,
HingeEBM_LinDisp,new_discrim_simulate_double_threshold,discrim,True,1.469,1.74635
HingeEBM_LinDisp,new_discrim_simulate_additive_nonlinear,discrim,False,4.871,
HingeEBM_LinDisp,new_discrim_simulate_interaction,discrim,False,16.273,9.69835
HingeEBM_LinDisp,new_simulatability_eight_features,simulatability,False,5.188,
HingeEBM_LinDisp,new_simulatability_fifteen_features_sparse,simulatability,False,15.382,
HingeEBM_LinDisp,new_simulatability_quadratic,simulatability,True,0.722,-0.36378
HingeEBM_LinDisp,new_simulatability_friedman1,simulatability,False,14.845,
HingeEBM_LinDisp,new_simulatability_cascading_threshold,simulatability,False,3.117,
HingeEBM_LinDisp,new_simulatability_exponential_decay,simulatability,False,2.972,-24.22815
HingeEBM_LinDisp,new_simulatability_piecewise_three_segment,simulatability,True,1.696,1.6733
HingeEBM_LinDisp,new_simulatability_twenty_features_sparse,simulatability,False,12.841,
HingeEBM_LinDisp,new_simulatability_sinusoidal,simulatability,False,2.359,6.7325
HingeEBM_LinDisp,new_simulatability_abs_value,simulatability,False,2.731,-1.89945
HingeEBM_LinDisp,new_simulatability_twelve_features_all_active,simulatability,False,1.67,
HingeEBM_LinDisp,new_simulatability_nested_threshold,simulatability,False,1.327,
SmartAdditive_v5,new_most_important_feature,standard,True,x0,x0
SmartAdditive_v5,new_point_prediction,standard,True,8.794,8.9571
SmartAdditive_v5,new_direction_of_change,standard,True,10.364,10.3635
SmartAdditive_v5,new_feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
SmartAdditive_v5,new_threshold_identification,standard,True,0.3,0.3
SmartAdditive_v5,new_irrelevant_features,standard,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x4, x5"
SmartAdditive_v5,new_sign_of_effect,standard,True,-5.814,-5.8143
SmartAdditive_v5,new_counterfactual_prediction,standard,False,12.364,
SmartAdditive_v5,new_hard_all_features_active,hard,True,2.311,2.31114
SmartAdditive_v5,new_hard_pairwise_anti_intuitive,hard,True,4.029,4.02888
SmartAdditive_v5,new_hard_quantitative_sensitivity,hard,True,9.867,9.8670
SmartAdditive_v5,new_hard_mixed_sign_goes_negative,hard,True,-4.129,-4.12955
SmartAdditive_v5,new_hard_two_feature_perturbation,hard,True,9.394,9.39545
SmartAdditive_v5,new_insight_simulatability,insight,True,8.139,8.1498
SmartAdditive_v5,new_insight_sparse_feature_set,insight,True,"x0, x1 only","x0, x1"
SmartAdditive_v5,new_insight_nonlinear_threshold,insight,False,~0 (flat for x0<0),
SmartAdditive_v5,new_insight_nonlinear_direction,insight,True,5.881,5.8956
SmartAdditive_v5,new_insight_counterfactual_target,insight,False,2.546,
SmartAdditive_v5,new_insight_decision_region,insight,False,1.528,
SmartAdditive_v5,new_discrim_simulate_all_active,discrim,False,1.731,
SmartAdditive_v5,new_discrim_compactness,discrim,False,,
SmartAdditive_v5,new_discrim_dominant_feature_sample,discrim,True,x0,x0
SmartAdditive_v5,new_discrim_unit_sensitivity,discrim,True,3.919,3.9194
SmartAdditive_v5,new_discrim_predict_above_threshold,discrim,False,2.48,
SmartAdditive_v5,new_discrim_predict_below_threshold,discrim,False,0.0,
SmartAdditive_v5,new_discrim_simulate_mixed_sign,discrim,False,6.919,
SmartAdditive_v5,new_discrim_simulate_double_threshold,discrim,True,1.495,1.4937
SmartAdditive_v5,new_discrim_simulate_additive_nonlinear,discrim,False,4.763,
SmartAdditive_v5,new_discrim_simulate_interaction,discrim,True,9.553,9.55585
SmartAdditive_v5,new_simulatability_eight_features,simulatability,False,5.189,
SmartAdditive_v5,new_simulatability_fifteen_features_sparse,simulatability,True,14.015,14.01457
SmartAdditive_v5,new_simulatability_quadratic,simulatability,False,0.493,
SmartAdditive_v5,new_simulatability_friedman1,simulatability,False,15.949,
SmartAdditive_v5,new_simulatability_cascading_threshold,simulatability,False,1.944,
SmartAdditive_v5,new_simulatability_exponential_decay,simulatability,True,2.742,2.74245
SmartAdditive_v5,new_simulatability_piecewise_three_segment,simulatability,True,1.388,1.38452
SmartAdditive_v5,new_simulatability_twenty_features_sparse,simulatability,False,11.414,
SmartAdditive_v5,new_simulatability_sinusoidal,simulatability,False,1.825,
SmartAdditive_v5,new_simulatability_abs_value,simulatability,False,2.628,
SmartAdditive_v5,new_simulatability_twelve_features_all_active,simulatability,False,2.888,
SmartAdditive_v5,new_simulatability_nested_threshold,simulatability,False,2.124,
SmoothGAM_noES,new_most_important_feature,standard,True,x0,x0
SmoothGAM_noES,new_point_prediction,standard,True,8.944,9.02905
SmoothGAM_noES,new_direction_of_change,standard,True,10.407,10.407
SmoothGAM_noES,new_feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
SmoothGAM_noES,new_threshold_identification,standard,False,0.3,
SmoothGAM_noES,new_irrelevant_features,standard,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x3, x4, x5"
SmoothGAM_noES,new_sign_of_effect,standard,True,-5.801,-5.8006
SmoothGAM_noES,new_counterfactual_prediction,standard,False,12.408,
SmoothGAM_noES,new_hard_all_features_active,hard,True,2.342,2.34201
SmoothGAM_noES,new_hard_pairwise_anti_intuitive,hard,False,4.048,
SmoothGAM_noES,new_hard_quantitative_sensitivity,hard,True,9.913,9.9128
SmoothGAM_noES,new_hard_mixed_sign_goes_negative,hard,True,-4.149,-4.14885
SmoothGAM_noES,new_hard_two_feature_perturbation,hard,False,9.366,
SmoothGAM_noES,new_insight_simulatability,insight,True,8.142,8.1521
SmoothGAM_noES,new_insight_sparse_feature_set,insight,True,"x0, x1 only","x0, x1"
SmoothGAM_noES,new_insight_nonlinear_threshold,insight,False,~0 (flat for x0<0),
SmoothGAM_noES,new_insight_nonlinear_direction,insight,True,4.534,4.54195
SmoothGAM_noES,new_insight_counterfactual_target,insight,False,2.54,
SmoothGAM_noES,new_insight_decision_region,insight,False,1.527,
SmoothGAM_noES,new_discrim_simulate_all_active,discrim,False,1.727,
SmoothGAM_noES,new_discrim_compactness,discrim,False,,
SmoothGAM_noES,new_discrim_dominant_feature_sample,discrim,True,x0,x0
SmoothGAM_noES,new_discrim_unit_sensitivity,discrim,True,3.915,3.9146
SmoothGAM_noES,new_discrim_predict_above_threshold,discrim,True,2.48,2.4754
SmoothGAM_noES,new_discrim_predict_below_threshold,discrim,True,0.01,0.0052
SmoothGAM_noES,new_discrim_simulate_mixed_sign,discrim,False,6.814,
SmoothGAM_noES,new_discrim_simulate_double_threshold,discrim,True,2.033,2.0342
SmoothGAM_noES,new_discrim_simulate_additive_nonlinear,discrim,True,4.297,4.29713
SmoothGAM_noES,new_discrim_simulate_interaction,discrim,False,9.541,
SmoothGAM_noES,new_simulatability_eight_features,simulatability,False,5.108,
SmoothGAM_noES,new_simulatability_fifteen_features_sparse,simulatability,True,13.957,13.9567
SmoothGAM_noES,new_simulatability_quadratic,simulatability,False,0.626,
SmoothGAM_noES,new_simulatability_friedman1,simulatability,False,14.141,
SmoothGAM_noES,new_simulatability_cascading_threshold,simulatability,False,2.298,
SmoothGAM_noES,new_simulatability_exponential_decay,simulatability,False,2.715,
SmoothGAM_noES,new_simulatability_piecewise_three_segment,simulatability,True,1.383,1.38702
SmoothGAM_noES,new_simulatability_twenty_features_sparse,simulatability,False,11.464,
SmoothGAM_noES,new_simulatability_sinusoidal,simulatability,True,1.82,1.8205
SmoothGAM_noES,new_simulatability_abs_value,simulatability,False,2.611,
SmoothGAM_noES,new_simulatability_twelve_features_all_active,simulatability,False,2.838,
SmoothGAM_noES,new_simulatability_nested_threshold,simulatability,False,2.184,
SmoothGAM_hybrid,new_most_important_feature,standard,True,x0,x0
SmoothGAM_hybrid,new_point_prediction,standard,True,8.944,9.02905
SmoothGAM_hybrid,new_direction_of_change,standard,True,10.407,10.407
SmoothGAM_hybrid,new_feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
SmoothGAM_hybrid,new_threshold_identification,standard,False,0.3,
SmoothGAM_hybrid,new_irrelevant_features,standard,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x3, x4, x5"
SmoothGAM_hybrid,new_sign_of_effect,standard,True,-5.801,-5.8006
SmoothGAM_hybrid,new_counterfactual_prediction,standard,False,12.408,
SmoothGAM_hybrid,new_hard_all_features_active,hard,True,2.342,2.34201
SmoothGAM_hybrid,new_hard_pairwise_anti_intuitive,hard,False,4.048,
SmoothGAM_hybrid,new_hard_quantitative_sensitivity,hard,True,9.913,9.9128
SmoothGAM_hybrid,new_hard_mixed_sign_goes_negative,hard,True,-4.149,-4.14885
SmoothGAM_hybrid,new_hard_two_feature_perturbation,hard,False,9.366,
SmoothGAM_hybrid,new_insight_simulatability,insight,True,8.142,8.1521
SmoothGAM_hybrid,new_insight_sparse_feature_set,insight,True,"x0, x1 only","x0, x1"
SmoothGAM_hybrid,new_insight_nonlinear_threshold,insight,False,~0 (flat for x0<0),
SmoothGAM_hybrid,new_insight_nonlinear_direction,insight,True,5.936,5.9445
SmoothGAM_hybrid,new_insight_counterfactual_target,insight,False,2.54,
SmoothGAM_hybrid,new_insight_decision_region,insight,False,1.527,
SmoothGAM_hybrid,new_discrim_simulate_all_active,discrim,False,1.727,
SmoothGAM_hybrid,new_discrim_compactness,discrim,False,,
SmoothGAM_hybrid,new_discrim_dominant_feature_sample,discrim,True,x0,x0
SmoothGAM_hybrid,new_discrim_unit_sensitivity,discrim,True,3.915,3.9146
SmoothGAM_hybrid,new_discrim_predict_above_threshold,discrim,False,2.48,
SmoothGAM_hybrid,new_discrim_predict_below_threshold,discrim,False,0.01,
SmoothGAM_hybrid,new_discrim_simulate_mixed_sign,discrim,False,6.812,
SmoothGAM_hybrid,new_discrim_simulate_double_threshold,discrim,True,2.115,2.1167
SmoothGAM_hybrid,new_discrim_simulate_additive_nonlinear,discrim,False,4.258,
SmoothGAM_hybrid,new_discrim_simulate_interaction,discrim,False,9.541,
SmoothGAM_hybrid,new_simulatability_eight_features,simulatability,False,4.979,
SmoothGAM_hybrid,new_simulatability_fifteen_features_sparse,simulatability,True,13.957,13.9567
SmoothGAM_hybrid,new_simulatability_quadratic,simulatability,False,0.626,
SmoothGAM_hybrid,new_simulatability_friedman1,simulatability,False,16.073,
SmoothGAM_hybrid,new_simulatability_cascading_threshold,simulatability,False,2.303,
SmoothGAM_hybrid,new_simulatability_exponential_decay,simulatability,False,2.715,
SmoothGAM_hybrid,new_simulatability_piecewise_three_segment,simulatability,True,1.383,1.38702
SmoothGAM_hybrid,new_simulatability_twenty_features_sparse,simulatability,False,11.464,
SmoothGAM_hybrid,new_simulatability_sinusoidal,simulatability,True,2.39,2.39015
SmoothGAM_hybrid,new_simulatability_abs_value,simulatability,False,2.611,
SmoothGAM_hybrid,new_simulatability_twelve_features_all_active,simulatability,False,2.659,
SmoothGAM_hybrid,new_simulatability_nested_threshold,simulatability,False,2.184,
SmartAddGAM_r90,new_most_important_feature,standard,True,x0,x0
SmartAddGAM_r90,new_point_prediction,standard,True,8.794,8.9571
SmartAddGAM_r90,new_direction_of_change,standard,True,10.364,10.3635
SmartAddGAM_r90,new_feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
SmartAddGAM_r90,new_threshold_identification,standard,True,0.3,0.3
SmartAddGAM_r90,new_irrelevant_features,standard,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x4, x5"
SmartAddGAM_r90,new_sign_of_effect,standard,True,-5.814,-5.8143
SmartAddGAM_r90,new_counterfactual_prediction,standard,False,12.364,
SmartAddGAM_r90,new_hard_all_features_active,hard,True,2.311,2.31114
SmartAddGAM_r90,new_hard_pairwise_anti_intuitive,hard,True,4.029,4.02888
SmartAddGAM_r90,new_hard_quantitative_sensitivity,hard,True,9.867,9.8670
SmartAddGAM_r90,new_hard_mixed_sign_goes_negative,hard,True,-4.129,-4.12955
SmartAddGAM_r90,new_hard_two_feature_perturbation,hard,True,9.394,9.39545
SmartAddGAM_r90,new_insight_simulatability,insight,True,8.139,8.1498
SmartAddGAM_r90,new_insight_sparse_feature_set,insight,True,"x0, x1 only","x0, x1"
SmartAddGAM_r90,new_insight_nonlinear_threshold,insight,False,~0 (flat for x0<0),
SmartAddGAM_r90,new_insight_nonlinear_direction,insight,True,5.881,5.8956
SmartAddGAM_r90,new_insight_counterfactual_target,insight,False,2.546,
SmartAddGAM_r90,new_insight_decision_region,insight,False,1.528,
SmartAddGAM_r90,new_discrim_simulate_all_active,discrim,False,1.731,
SmartAddGAM_r90,new_discrim_compactness,discrim,False,,
SmartAddGAM_r90,new_discrim_dominant_feature_sample,discrim,True,x0,x0
SmartAddGAM_r90,new_discrim_unit_sensitivity,discrim,True,3.919,3.9194
SmartAddGAM_r90,new_discrim_predict_above_threshold,discrim,False,2.48,
SmartAddGAM_r90,new_discrim_predict_below_threshold,discrim,False,0.0,
SmartAddGAM_r90,new_discrim_simulate_mixed_sign,discrim,False,6.956,
SmartAddGAM_r90,new_discrim_simulate_double_threshold,discrim,True,1.495,1.4937
SmartAddGAM_r90,new_discrim_simulate_additive_nonlinear,discrim,False,4.677,
SmartAddGAM_r90,new_discrim_simulate_interaction,discrim,True,9.553,9.55585
SmartAddGAM_r90,new_simulatability_eight_features,simulatability,False,5.189,
SmartAddGAM_r90,new_simulatability_fifteen_features_sparse,simulatability,True,14.015,14.01457
SmartAddGAM_r90,new_simulatability_quadratic,simulatability,False,0.493,
SmartAddGAM_r90,new_simulatability_friedman1,simulatability,False,15.949,
SmartAddGAM_r90,new_simulatability_cascading_threshold,simulatability,False,1.944,
SmartAddGAM_r90,new_simulatability_exponential_decay,simulatability,True,2.742,2.74245
SmartAddGAM_r90,new_simulatability_piecewise_three_segment,simulatability,True,1.388,1.38452
SmartAddGAM_r90,new_simulatability_twenty_features_sparse,simulatability,False,11.414,
SmartAddGAM_r90,new_simulatability_sinusoidal,simulatability,False,2.398,
SmartAddGAM_r90,new_simulatability_abs_value,simulatability,False,2.628,
SmartAddGAM_r90,new_simulatability_twelve_features_all_active,simulatability,False,2.778,
SmartAddGAM_r90,new_simulatability_nested_threshold,simulatability,False,2.124,
SmoothGAM_RF100,new_most_important_feature,standard,True,x0,x0
SmoothGAM_RF100,new_point_prediction,standard,True,8.944,9.02905
SmoothGAM_RF100,new_direction_of_change,standard,True,10.407,10.407
SmoothGAM_RF100,new_feature_ranking,standard,True,"x0, x1, x2","x0, x1, x2"
SmoothGAM_RF100,new_threshold_identification,standard,False,0.3,
SmoothGAM_RF100,new_irrelevant_features,standard,True,"x1, x2, x3, x4, x5 are irrelevant","x1, x2, x3, x4, x5"
SmoothGAM_RF100,new_sign_of_effect,standard,True,-5.801,-5.8006
SmoothGAM_RF100,new_counterfactual_prediction,standard,False,12.408,
SmoothGAM_RF100,new_hard_all_features_active,hard,True,2.342,2.34201
SmoothGAM_RF100,new_hard_pairwise_anti_intuitive,hard,False,4.048,
SmoothGAM_RF100,new_hard_quantitative_sensitivity,hard,True,9.913,9.9128
SmoothGAM_RF100,new_hard_mixed_sign_goes_negative,hard,True,-4.149,-4.14885
SmoothGAM_RF100,new_hard_two_feature_perturbation,hard,False,9.366,
SmoothGAM_RF100,new_insight_simulatability,insight,True,8.142,8.1521
SmoothGAM_RF100,new_insight_sparse_feature_set,insight,True,"x0, x1 only","x0, x1"
SmoothGAM_RF100,new_insight_nonlinear_threshold,insight,False,~0 (flat for x0<0),
SmoothGAM_RF100,new_insight_nonlinear_direction,insight,False,5.737,4.54195
SmoothGAM_RF100,new_insight_counterfactual_target,insight,False,2.54,
SmoothGAM_RF100,new_insight_decision_region,insight,False,1.527,
SmoothGAM_RF100,new_discrim_simulate_all_active,discrim,False,1.727,
SmoothGAM_RF100,new_discrim_compactness,discrim,False,,
SmoothGAM_RF100,new_discrim_dominant_feature_sample,discrim,True,x0,x0
SmoothGAM_RF100,new_discrim_unit_sensitivity,discrim,True,3.915,3.9146
SmoothGAM_RF100,new_discrim_predict_above_threshold,discrim,True,2.48,2.4754
SmoothGAM_RF100,new_discrim_predict_below_threshold,discrim,True,0.01,0.0052
SmoothGAM_RF100,new_discrim_simulate_mixed_sign,discrim,False,6.814,
