commit,mean_rank,frac_interpretability_tests_passed,status,model_name,description
2ec9fcc,11.77,0.5581,discard,SparseRuleLinearV1,Custom sparse L1 linear backbone plus a short greedy threshold rule list in one explicit equation
2793860,11.68,0.6279,discard,SparseSplineHingeV1,Sparse L1 linear backbone with up to two learned additive ReLU hinge terms for compact piecewise-linear effects
fd586c4,15.11,0.4884,discard,CompactSymbolicBasisV1,"Greedy-selected compact symbolic additive regressor using linear, square, absolute, hinge, and sparse interaction basis terms with ridge refit"
c253412,13.23,0.5814,discard,HardThreshBackboneV1,Hard-thresholded sparse linear backbone with up to two greedy nonlinear terms (hinges/interactions) and a joint ridge refit
3db5809,19.52,0.6512,discard,RidgePlusOneHingeV1,Dense ridge linear backbone with one optional learned hinge correction to capture a single threshold-like nonlinearity
95510d0,23.25,0.6744,discard,SnapRidgeStumpV1,Standardized ridge backbone with quantized arithmetic coefficients plus one residual decision-stump offset for compact nonlinearity
0ee0556,17.09,0.6744,discard,CalibratedRidgeRuleV1,Custom closed-form ridge with holdout-selected alpha and an optional single residual threshold rule for compact nonlinearity
a7cc934,14.12,0.4419,discard,SymbolicOMPBasisV1,"Greedy symbolic basis regressor with compact ridge-refit equation over linear, hinge, sinusoid, exp-abs, square, and interaction terms"
6439cae,18.32,0.4419,discard,AxisGatedSparseLinearV1,Compact sparse linear model with one optional axis threshold split into two sparse linear leaf equations
4967beb,22.42,0.4186,discard,SparseAdditiveKnotV1,"Sparse additive one-knot equation with up to four features, each with linear plus learned-threshold hinge effect"
14f5e1a,23.45,0.6977,discard,StabilitySparseLinearV1,Bootstrap stability-selected sparse linear equation with ridge refit and explicit coefficient/selection-frequency summary
ebd603f,32.51,0.4651,discard,AdditiveHingeRidgeV1,"Custom additive linear-plus-one-hinge-per-feature regressor with quantile-selected knots, joint ridge fit, and pruned explicit equation"
25a74e5,19.65,0.5814,discard,ResidualSymbolicRidgeV1,Ridge linear backbone with up to two greedily selected symbolic residual terms (hinge/square/interaction) and explicit exact equation
9210ba6,22.26,0.7209,discard,BifurcatedSparseAffineV1,Sparse linear backbone plus one thresholded piecewise-affine residual correction on a single feature
80dc14b,21.58,0.5814,discard,TriLeafSparseRuleLinearV1,Sparse global linear equation plus compact two-level residual threshold rules with at most three regions
89a64f1,22.43,0.6279,discard,SparseCalibratedResidualV1,Sparse ridge-selected linear backbone with one shrunk residual threshold offset for compact nonlinear calibration
c5a6b64,23.97,0.7209,discard,RidgeSingleHingeV1,Closed-form ridge linear backbone with one optional learned directional hinge correction on a single feature
dafb647,19.60,0.6047,discard,SplitAdjustedRidgeV1,Global ridge backbone with one optional threshold split and compact leaf-specific residual linear adjustments
9f13fe0,20.97,0.4651,discard,SparseLinearResidualStumpsV1,Sparse ridge-like linear backbone plus a short additive list of greedy residual decision stumps with explicit rule equations
0eee18f,22.60,0.6279,discard,DenseRidgeOneKnotV1,Dense ridge linear equation with holdout-selected alpha plus one learned one-feature two-hinge knot correction for nonlinear residuals
23172cc,33.08,0.5116,discard,QuantileAdditiveBackfitV1,Sparse additive regressor learned by quantile-bin backfitting over top screened features with explicit per-bin contribution tables
d57a27c,22.42,0.4186,discard,ScreenedOMPFormulaV1,"Greedy sparse symbolic equation over linear, abs, square, hinge, and interaction raw-feature terms with ridge refit"
b7b46c5,28.32,0.6047,discard,RobustSparseRidgeEqV1,"Custom robust sparse ridge equation: median-impute, quantile clip, closed-form GCV alpha selection, and top-contribution feature pruning with explicit linear rule"
7498ad8,28.95,0.6279,discard,ValSparseRidgeHingeV1,Holdout-selected sparse ridge equation with optional one-term hinge residual correction when validation gain is significant
014989d,20.80,0.3721,discard,ScoreCalibSparseV1,Sparse ridge score with two-knot piecewise score calibration and optional single interaction correction
8839823,26.95,0.4419,discard,SparseAdditiveKnotMixV2,Sparse additive one-knot-per-feature regressor with correlation-screened features and closed-form ridge fitting
5576455,20.42,0.4419,discard,SparseBackboneResHingeV1,Sparse L1 linear backbone with up to two greedy residual hinge terms and a compact joint ridge refit
16e42c8,27.86,0.3953,discard,SparseBackboneTwoKnotV1,Sparse L1 backbone with one validation-selected two-knot piecewise correction on a single feature and exact symbolic equation
91aa52d,32.08,0.5814,discard,AdaptiveMassSparseRidgeV1,"Custom closed-form ridge with holdout alpha selection, adaptive coefficient-mass sparsification, sparse OLS refit, and quantized exact equation"
e03457e,28.80,0.4651,discard,ScreenedRidgeInteractionsV1,Dense closed-form ridge with holdout alpha selection and validation-screened pairwise interaction terms in one explicit arithmetic equation
d43488a,29.83,0.4651,discard,AdditiveTwoKnotGroupRidgeV1,"Forward-selected sparse additive model with per-feature linear plus two hinge terms, fit by closed-form ridge with holdout alpha"
60c55fe,27.54,0.4651,discard,SparseScoreCalibV1,Sparse standardized ridge score over top features with optional two-knot hinge calibration on the 1D score
f6dc870,30.00,0.6047,discard,RidgeStepResidualV1,Dense ridge equation in raw features plus one optional single-feature residual step rule chosen by validation gain
c4ce6c8,30.75,0.5349,discard,SparseAffineSplitBackboneV1,Sparse ridge backbone with one threshold split and compact per-leaf affine residual adjustments over backbone features
6c8a7e0,35.20,0.5116,discard,SparseResidualPairwiseV1,Sparse screened linear backbone with holdout-gated residual pairwise interaction terms and explicit compact equation
3154585,33.82,0.6279,discard,GCVRidgeEquationV1,Dense raw-feature linear equation fit via closed-form ridge with generalized cross-validation alpha selection
8e2509e,45.12,0.4884,discard,SparseAdditiveStumpBoostV1,Greedy residual additive model with a short list of one-feature threshold rules and explicit if-then prediction program
56dbff4,34.98,0.4186,discard,TransparentInteractionRidgeV1,Dense GCV-selected ridge equation with one optional centered pairwise interaction term chosen from top linear features by residual correlation
8e6a96d,28.97,0.5116,discard,ResidualSplitRidgeV1,Dense RidgeCV backbone with one validation-gated threshold split that adds compact residual linear leaf corrections
58daf8e,29.62,0.5581,discard,HierSparseInterRidgeV1,RidgeCV backbone with validation-gated sparse pairwise interactions selected among top main-effect features
2762150,27.49,0.5581,discard,DenseResSymbolicRidgeV1,Dense RidgeCV backbone with holdout-gated residual symbolic atoms (square/abs/hinge/interaction) for compact nonlinear corrections
f631b6e,35.23,0.6279,discard,SparseBackboneOffsetRuleV1,Sparse linear backbone with one optional threshold-based residual offset rule for simple piecewise calibration
