dataset,model,rmse,rank
abalone,SparseLinearResidualStumpsV1,0.737794,53
abalone,DenseRidgeOneKnotV1,0.725041,45
abalone,QuantileAdditiveBackfitV1,0.805895,65
abalone,ScreenedOMPFormulaV1,0.713887,12
abalone,RobustSparseRidgeEqV1,0.714222,14
abalone,ValSparseRidgeHingeV1,0.737817,54
abalone,ScoreCalibSparseV1,0.718985,22
abalone,SparseAdditiveKnotMixV2,0.778881,57
abalone,SparseBackboneResHingeV1,0.721131,35
abalone,SparseBackboneTwoKnotV1,0.716085,17
abalone,AdaptiveMassSparseRidgeV1,0.720317,27
abalone,ScreenedRidgeInteractionsV1,0.708951,8
abalone,AdditiveTwoKnotGroupRidgeV1,0.708458,5
abalone,SparseScoreCalibV1,0.724128,44
abalone,RidgeStepResidualV1,0.720126,26
abalone,SparseAffineSplitBackboneV1,0.722376,43
abalone,SparseResidualPairwiseV1,0.711515,10
abalone,GCVRidgeEquationV1,0.721047,34
abalone,SparseAdditiveStumpBoostV1,0.849355,66
abalone,TransparentInteractionRidgeV1,0.720924,32
abalone,ResidualSplitRidgeV1,0.717243,18
abalone,HierSparseInterRidgeV1,0.720738,29
abalone,DenseResSymbolicRidgeV1,0.720738,30
abalone,SparseBackboneOffsetRuleV1,0.721301,41
cpu_act,PyGAM,0.173718,4
cpu_act,DT_mini,0.253144,18
cpu_act,DT_large,0.226447,11
cpu_act,OLS,0.565065,37
cpu_act,LassoCV,0.742457,46
cpu_act,RidgeCV,0.559656,36
cpu_act,RF,0.199308,7
cpu_act,GBM,0.158850,2
cpu_act,MLP,912.810974,67
cpu_act,FIGS_mini,0.239842,15
cpu_act,FIGS_large,0.199590,8
cpu_act,RuleFit,0.318561,23
cpu_act,HSTree_mini,0.253052,17
cpu_act,HSTree_large,0.224038,10
cpu_act,EBM,0.167552,3
cpu_act,TabPFN,0.138888,1
cpu_act,DecisionTreeSimple,0.248805,16
cpu_act,SparseSymbolicV1,0.677334,43
cpu_act,OneSplitSparseLinV1,0.180222,5
cpu_act,SparseAddHingeV1,0.671727,41
cpu_act,SparseRuleResidualV1,0.659005,40
cpu_act,SparseLinHingeV2,0.451818,26
cpu_act,SparseHybridSymV1,0.500157,28
cpu_act,SparseBackbonePWV1,0.259396,19
cpu_act,SparseAdaptiveHingeV1,0.197953,6
cpu_act,SparseRuleLinearV1,0.390572,24
cpu_act,SparseSplineHingeV1,0.234840,13
cpu_act,CompactSymbolicBasisV1,0.271917,20
cpu_act,HardThreshBackboneV1,0.221563,9
cpu_act,RidgePlusOneHingeV1,1.308302,59
cpu_act,SnapRidgeStumpV1,0.882707,48
cpu_act,CalibratedRidgeRuleV1,0.553576,32
cpu_act,SymbolicOMPBasisV1,0.228767,12
cpu_act,AxisGatedSparseLinearV1,1.033408,51
cpu_act,SparseAdditiveKnotV1,4.939094,66
cpu_act,StabilitySparseLinearV1,1.140835,53
cpu_act,AdditiveHingeRidgeV1,4.477306,64
cpu_act,ResidualSymbolicRidgeV1,1.263515,57
cpu_act,BifurcatedSparseAffineV1,1.115304,52
cpu_act,TriLeafSparseRuleLinearV1,1.170391,54
cpu_act,SparseCalibratedResidualV1,1.253966,56
cpu_act,RidgeSingleHingeV1,1.224345,55
cpu_act,SplitAdjustedRidgeV1,1.267986,58
cpu_act,SparseLinearResidualStumpsV1,0.552112,31
cpu_act,DenseRidgeOneKnotV1,0.535719,29
cpu_act,QuantileAdditiveBackfitV1,0.765666,47
cpu_act,ScreenedOMPFormulaV1,0.651599,39
cpu_act,RobustSparseRidgeEqV1,0.417144,25
cpu_act,ValSparseRidgeHingeV1,1.410491,62
cpu_act,ScoreCalibSparseV1,0.558986,35
cpu_act,SparseAdditiveKnotMixV2,0.236711,14
cpu_act,SparseBackboneResHingeV1,0.283388,21
cpu_act,SparseBackboneTwoKnotV1,0.554028,33
cpu_act,AdaptiveMassSparseRidgeV1,0.680211,44
cpu_act,ScreenedRidgeInteractionsV1,0.953682,49
cpu_act,AdditiveTwoKnotGroupRidgeV1,4.846745,65
cpu_act,SparseScoreCalibV1,0.557563,34
cpu_act,RidgeStepResidualV1,1.022692,50
cpu_act,SparseAffineSplitBackboneV1,0.630013,38
cpu_act,SparseResidualPairwiseV1,1.703116,63
cpu_act,GCVRidgeEquationV1,1.362335,61
cpu_act,SparseAdditiveStumpBoostV1,0.714192,45
cpu_act,TransparentInteractionRidgeV1,1.315420,60
cpu_act,ResidualSplitRidgeV1,0.675564,42
cpu_act,HierSparseInterRidgeV1,0.454557,27
cpu_act,DenseResSymbolicRidgeV1,0.309898,22
cpu_act,SparseBackboneOffsetRuleV1,0.545069,30
house_16H,PyGAM,0.901921,22
house_16H,DT_mini,1.042565,62
house_16H,DT_large,1.003924,59
house_16H,OLS,1.044770,64
house_16H,LassoCV,1.042664,63
house_16H,RidgeCV,0.937416,46
house_16H,RF,0.829627,5
house_16H,GBM,0.840001,8
house_16H,MLP,1.519955,66
house_16H,FIGS_mini,1.034705,61
house_16H,FIGS_large,1.031391,60
house_16H,RuleFit,0.861472,12
house_16H,HSTree_mini,0.916714,29
house_16H,HSTree_large,0.887148,20
house_16H,EBM,0.761079,2
house_16H,TabPFN,0.728232,1
house_16H,DecisionTreeSimple,0.987097,58
house_16H,SparseSymbolicV1,0.916820,30
house_16H,OneSplitSparseLinV1,0.853944,10
house_16H,SparseAddHingeV1,0.866316,14
house_16H,SparseRuleResidualV1,0.911169,27
house_16H,SparseLinHingeV2,0.918204,33
house_16H,SparseHybridSymV1,0.921894,37
house_16H,SparseBackbonePWV1,0.883297,18
house_16H,SparseAdaptiveHingeV1,0.835697,7
house_16H,SparseRuleLinearV1,0.869285,15
house_16H,SparseSplineHingeV1,0.929060,42
house_16H,CompactSymbolicBasisV1,0.853666,9
house_16H,HardThreshBackboneV1,0.861171,11
house_16H,RidgePlusOneHingeV1,0.945298,50
house_16H,SnapRidgeStumpV1,0.928599,41
house_16H,CalibratedRidgeRuleV1,0.931205,43
house_16H,SymbolicOMPBasisV1,0.817772,3
house_16H,AxisGatedSparseLinearV1,0.863677,13
house_16H,SparseAdditiveKnotV1,1.047673,65
house_16H,StabilitySparseLinearV1,0.948615,52
house_16H,AdditiveHingeRidgeV1,95.013182,67
house_16H,ResidualSymbolicRidgeV1,0.906734,24
house_16H,BifurcatedSparseAffineV1,0.923385,38
house_16H,TriLeafSparseRuleLinearV1,0.917221,31
house_16H,SparseCalibratedResidualV1,0.920717,36
house_16H,RidgeSingleHingeV1,0.945615,51
house_16H,SplitAdjustedRidgeV1,0.907094,25
house_16H,SparseLinearResidualStumpsV1,0.873713,16
house_16H,DenseRidgeOneKnotV1,0.912255,28
house_16H,QuantileAdditiveBackfitV1,0.827364,4
house_16H,ScreenedOMPFormulaV1,0.933976,44
house_16H,RobustSparseRidgeEqV1,0.918896,34
house_16H,ValSparseRidgeHingeV1,0.918074,32
house_16H,ScoreCalibSparseV1,0.897734,21
house_16H,SparseAdditiveKnotMixV2,0.876847,17
house_16H,SparseBackboneResHingeV1,0.908107,26
house_16H,SparseBackboneTwoKnotV1,0.944276,48
house_16H,AdaptiveMassSparseRidgeV1,0.954561,54
house_16H,ScreenedRidgeInteractionsV1,0.960698,55
house_16H,AdditiveTwoKnotGroupRidgeV1,0.831142,6
house_16H,SparseScoreCalibV1,0.927257,40
house_16H,RidgeStepResidualV1,0.925604,39
house_16H,SparseAffineSplitBackboneV1,0.970611,56
house_16H,SparseResidualPairwiseV1,0.972166,57
house_16H,GCVRidgeEquationV1,0.944414,49
house_16H,SparseAdditiveStumpBoostV1,0.885274,19
house_16H,TransparentInteractionRidgeV1,0.944106,47
house_16H,ResidualSplitRidgeV1,0.951014,53
house_16H,HierSparseInterRidgeV1,0.919361,35
house_16H,DenseResSymbolicRidgeV1,0.902002,23
house_16H,SparseBackboneOffsetRuleV1,0.934126,45
elevators,PyGAM,0.375632,2
elevators,DT_mini,0.743616,44
elevators,DT_large,0.704357,41
elevators,OLS,0.903981,62
elevators,LassoCV,0.904215,63
elevators,RidgeCV,0.876481,57
elevators,RF,0.623118,31
elevators,GBM,0.522039,27
elevators,MLP,0.983679,65
elevators,FIGS_mini,0.748350,45
elevators,FIGS_large,0.676476,36
elevators,RuleFit,0.679608,37
elevators,HSTree_mini,0.751891,46
elevators,HSTree_large,0.723031,42
elevators,EBM,0.397748,6
elevators,TabPFN,0.292012,1
elevators,DecisionTreeSimple,0.726676,43
elevators,SparseSymbolicV1,0.783652,50
elevators,OneSplitSparseLinV1,0.383679,5
elevators,SparseAddHingeV1,0.772893,48
elevators,SparseRuleResidualV1,0.656823,33
elevators,SparseLinHingeV2,0.642938,32
elevators,SparseHybridSymV1,0.663615,34
elevators,SparseBackbonePWV1,0.493872,25
elevators,SparseAdaptiveHingeV1,0.532233,28
elevators,SparseRuleLinearV1,0.416379,10
elevators,SparseSplineHingeV1,0.411611,8
elevators,CompactSymbolicBasisV1,0.902326,61
elevators,HardThreshBackboneV1,0.893862,59
elevators,RidgePlusOneHingeV1,0.891582,58
elevators,SnapRidgeStumpV1,0.518855,26
elevators,CalibratedRidgeRuleV1,0.421845,13
elevators,SymbolicOMPBasisV1,0.934433,64
elevators,AxisGatedSparseLinearV1,0.865193,56
elevators,SparseAdditiveKnotV1,0.899447,60
elevators,StabilitySparseLinearV1,0.782984,49
elevators,AdditiveHingeRidgeV1,4118.030453,67
elevators,ResidualSymbolicRidgeV1,0.600271,29
elevators,BifurcatedSparseAffineV1,0.435117,20
elevators,TriLeafSparseRuleLinearV1,0.444402,23
elevators,SparseCalibratedResidualV1,0.421046,12
elevators,RidgeSingleHingeV1,0.429421,17
elevators,SplitAdjustedRidgeV1,0.423873,15
elevators,SparseLinearResidualStumpsV1,0.670912,35
elevators,DenseRidgeOneKnotV1,0.432599,19
elevators,QuantileAdditiveBackfitV1,0.830661,54
elevators,ScreenedOMPFormulaV1,0.987795,66
elevators,RobustSparseRidgeEqV1,0.790352,52
elevators,ValSparseRidgeHingeV1,0.435223,21
elevators,ScoreCalibSparseV1,0.418418,11
elevators,SparseAdditiveKnotMixV2,0.858925,55
elevators,SparseBackboneResHingeV1,0.607653,30
elevators,SparseBackboneTwoKnotV1,0.694921,38
elevators,AdaptiveMassSparseRidgeV1,0.785974,51
elevators,ScreenedRidgeInteractionsV1,0.415948,9
elevators,AdditiveTwoKnotGroupRidgeV1,0.752895,47
elevators,SparseScoreCalibV1,0.455603,24
elevators,RidgeStepResidualV1,0.428761,16
elevators,SparseAffineSplitBackboneV1,0.696150,39
elevators,SparseResidualPairwiseV1,0.703137,40
elevators,GCVRidgeEquationV1,0.429424,18
elevators,SparseAdditiveStumpBoostV1,0.805707,53
elevators,TransparentInteractionRidgeV1,0.435805,22
elevators,ResidualSplitRidgeV1,0.404017,7
elevators,HierSparseInterRidgeV1,0.381565,4
elevators,DenseResSymbolicRidgeV1,0.381523,3
elevators,SparseBackboneOffsetRuleV1,0.422306,14
pol,PyGAM,0.549154,15
pol,DT_mini,0.362666,11
pol,DT_large,0.338574,7
pol,OLS,0.709816,49
pol,LassoCV,0.710064,50
pol,RidgeCV,0.709213,47
pol,RF,0.274415,2
pol,GBM,0.299494,3
pol,MLP,0.724552,55
pol,FIGS_mini,0.356437,10
pol,FIGS_large,0.323908,5
pol,RuleFit,0.312670,4
pol,HSTree_mini,0.349503,8
pol,HSTree_large,0.325280,6
pol,EBM,0.350952,9
pol,TabPFN,0.141046,1
pol,DecisionTreeSimple,0.395853,12
pol,SparseSymbolicV1,0.827306,62
pol,OneSplitSparseLinV1,0.607814,20
pol,SparseAddHingeV1,0.628711,25
pol,SparseRuleResidualV1,0.628269,24
pol,SparseLinHingeV2,0.667292,33
pol,SparseHybridSymV1,0.671372,35
pol,SparseBackbonePWV1,0.604836,19
pol,SparseAdaptiveHingeV1,0.552516,16
pol,SparseRuleLinearV1,0.585604,18
pol,SparseSplineHingeV1,0.573436,17
pol,CompactSymbolicBasisV1,0.663859,31
pol,HardThreshBackboneV1,0.636730,29
pol,RidgePlusOneHingeV1,0.709693,48
pol,SnapRidgeStumpV1,0.963205,65
pol,CalibratedRidgeRuleV1,0.708887,46
pol,SymbolicOMPBasisV1,0.823344,61
pol,AxisGatedSparseLinearV1,0.701686,41
pol,SparseAdditiveKnotV1,0.634554,28
pol,StabilitySparseLinearV1,0.739947,57
pol,AdditiveHingeRidgeV1,2.128372,67
pol,ResidualSymbolicRidgeV1,0.713395,52
pol,BifurcatedSparseAffineV1,0.716327,53
pol,TriLeafSparseRuleLinearV1,0.711716,51
pol,SparseCalibratedResidualV1,0.673844,36
pol,RidgeSingleHingeV1,0.706348,42
pol,SplitAdjustedRidgeV1,0.541798,14
pol,SparseLinearResidualStumpsV1,0.622151,23
pol,DenseRidgeOneKnotV1,0.663999,32
pol,QuantileAdditiveBackfitV1,0.613841,22
pol,ScreenedOMPFormulaV1,0.642939,30
pol,RobustSparseRidgeEqV1,0.810254,60
pol,ValSparseRidgeHingeV1,0.676086,37
pol,ScoreCalibSparseV1,0.532273,13
pol,SparseAdditiveKnotMixV2,0.851010,63
pol,SparseBackboneResHingeV1,0.632567,26
pol,SparseBackboneTwoKnotV1,0.700317,39
pol,AdaptiveMassSparseRidgeV1,0.730137,56
pol,ScreenedRidgeInteractionsV1,0.669857,34
pol,AdditiveTwoKnotGroupRidgeV1,0.634340,27
pol,SparseScoreCalibV1,0.611712,21
pol,RidgeStepResidualV1,0.708838,44
pol,SparseAffineSplitBackboneV1,0.859236,64
pol,SparseResidualPairwiseV1,0.708179,43
pol,GCVRidgeEquationV1,0.708838,45
pol,SparseAdditiveStumpBoostV1,0.718342,54
pol,TransparentInteractionRidgeV1,0.804016,59
pol,ResidualSplitRidgeV1,0.700770,40
pol,HierSparseInterRidgeV1,0.803365,58
pol,DenseResSymbolicRidgeV1,0.976159,66
pol,SparseBackboneOffsetRuleV1,0.683056,38
kin8nm,PyGAM,0.804420,23
kin8nm,DT_mini,0.877689,64
kin8nm,DT_large,0.890079,67
kin8nm,OLS,0.811674,37
kin8nm,LassoCV,0.811735,43
kin8nm,RidgeCV,0.811697,42
kin8nm,RF,0.781796,9
kin8nm,GBM,0.755496,4
kin8nm,MLP,0.491650,2
kin8nm,FIGS_mini,0.849805,60
kin8nm,FIGS_large,0.802428,18
kin8nm,RuleFit,0.870177,61
kin8nm,HSTree_mini,0.874538,63
kin8nm,HSTree_large,0.870956,62
kin8nm,EBM,0.715820,3
kin8nm,TabPFN,0.376809,1
kin8nm,DecisionTreeSimple,0.880616,66
kin8nm,SparseSymbolicV1,0.820231,52
kin8nm,OneSplitSparseLinV1,0.793590,12
kin8nm,SparseAddHingeV1,0.802580,19
kin8nm,SparseRuleResidualV1,0.809623,32
kin8nm,SparseLinHingeV2,0.810116,34
kin8nm,SparseHybridSymV1,0.807703,29
kin8nm,SparseBackbonePWV1,0.810694,36
kin8nm,SparseAdaptiveHingeV1,0.797889,13
kin8nm,SparseRuleLinearV1,0.803418,21
kin8nm,SparseSplineHingeV1,0.802216,16
kin8nm,CompactSymbolicBasisV1,0.819549,50
kin8nm,HardThreshBackboneV1,0.800101,14
kin8nm,RidgePlusOneHingeV1,0.808732,30
kin8nm,SnapRidgeStumpV1,0.806548,28
kin8nm,CalibratedRidgeRuleV1,0.809915,33
kin8nm,SymbolicOMPBasisV1,0.781881,10
kin8nm,AxisGatedSparseLinearV1,0.800424,15
kin8nm,SparseAdditiveKnotV1,0.833264,54
kin8nm,StabilitySparseLinearV1,0.811677,40
kin8nm,AdditiveHingeRidgeV1,0.830162,53
kin8nm,ResidualSymbolicRidgeV1,0.804760,24
kin8nm,BifurcatedSparseAffineV1,0.812358,47
kin8nm,TriLeafSparseRuleLinearV1,0.811674,38
kin8nm,SparseCalibratedResidualV1,0.811674,39
kin8nm,RidgeSingleHingeV1,0.809609,31
kin8nm,SplitAdjustedRidgeV1,0.779952,7
kin8nm,SparseLinearResidualStumpsV1,0.803804,22
kin8nm,DenseRidgeOneKnotV1,0.811846,44
kin8nm,QuantileAdditiveBackfitV1,0.833700,55
kin8nm,ScreenedOMPFormulaV1,0.765910,5
kin8nm,RobustSparseRidgeEqV1,0.816035,48
kin8nm,ValSparseRidgeHingeV1,0.837001,58
kin8nm,ScoreCalibSparseV1,0.835150,56
kin8nm,SparseAdditiveKnotMixV2,0.835945,57
kin8nm,SparseBackboneResHingeV1,0.805394,26
kin8nm,SparseBackboneTwoKnotV1,0.818660,49
kin8nm,AdaptiveMassSparseRidgeV1,0.811679,41
kin8nm,ScreenedRidgeInteractionsV1,0.783270,11
kin8nm,AdditiveTwoKnotGroupRidgeV1,0.839731,59
kin8nm,SparseScoreCalibV1,0.812311,46
kin8nm,RidgeStepResidualV1,0.810647,35
kin8nm,SparseAffineSplitBackboneV1,0.806218,27
kin8nm,SparseResidualPairwiseV1,0.773944,6
kin8nm,GCVRidgeEquationV1,0.811901,45
kin8nm,SparseAdditiveStumpBoostV1,0.880425,65
kin8nm,TransparentInteractionRidgeV1,0.803266,20
kin8nm,ResidualSplitRidgeV1,0.802407,17
kin8nm,HierSparseInterRidgeV1,0.781531,8
kin8nm,DenseResSymbolicRidgeV1,0.804766,25
kin8nm,SparseBackboneOffsetRuleV1,0.819959,51
pmlb/1027_ESL,PyGAM,0.374026,50
pmlb/1027_ESL,DT_mini,0.576479,66
pmlb/1027_ESL,DT_large,0.529210,62
pmlb/1027_ESL,OLS,0.361241,16
pmlb/1027_ESL,LassoCV,0.361351,24
pmlb/1027_ESL,RidgeCV,0.361933,28
pmlb/1027_ESL,RF,0.463850,60
pmlb/1027_ESL,GBM,0.380681,56
pmlb/1027_ESL,MLP,0.370737,43
pmlb/1027_ESL,FIGS_mini,0.539162,63
pmlb/1027_ESL,FIGS_large,0.437071,59
pmlb/1027_ESL,RuleFit,0.366258,38
pmlb/1027_ESL,HSTree_mini,0.575679,65
pmlb/1027_ESL,HSTree_large,0.519495,61
pmlb/1027_ESL,EBM,0.364431,34
pmlb/1027_ESL,TabPFN,0.373296,48
pmlb/1027_ESL,DecisionTreeSimple,0.562239,64
pmlb/1027_ESL,SparseSymbolicV1,0.357244,6
pmlb/1027_ESL,OneSplitSparseLinV1,0.361241,17
pmlb/1027_ESL,SparseAddHingeV1,0.378455,55
pmlb/1027_ESL,SparseRuleResidualV1,0.365986,37
pmlb/1027_ESL,SparseLinHingeV2,0.368750,41
pmlb/1027_ESL,SparseHybridSymV1,0.363540,32
pmlb/1027_ESL,SparseBackbonePWV1,0.361241,18
pmlb/1027_ESL,SparseAdaptiveHingeV1,0.374870,54
pmlb/1027_ESL,SparseRuleLinearV1,0.372012,44
pmlb/1027_ESL,SparseSplineHingeV1,0.374372,53
pmlb/1027_ESL,CompactSymbolicBasisV1,0.372831,46
pmlb/1027_ESL,HardThreshBackboneV1,0.348350,1
pmlb/1027_ESL,RidgePlusOneHingeV1,0.374129,51
pmlb/1027_ESL,SnapRidgeStumpV1,0.372558,45
pmlb/1027_ESL,CalibratedRidgeRuleV1,0.361967,29
pmlb/1027_ESL,SymbolicOMPBasisV1,0.352883,4
pmlb/1027_ESL,AxisGatedSparseLinearV1,0.361612,27
pmlb/1027_ESL,SparseAdditiveKnotV1,0.374136,52
pmlb/1027_ESL,StabilitySparseLinearV1,0.361248,22
pmlb/1027_ESL,AdditiveHingeRidgeV1,0.373915,49
pmlb/1027_ESL,ResidualSymbolicRidgeV1,0.351685,2
pmlb/1027_ESL,BifurcatedSparseAffineV1,0.361241,19
pmlb/1027_ESL,TriLeafSparseRuleLinearV1,0.361241,20
pmlb/1027_ESL,SparseCalibratedResidualV1,0.361241,21
pmlb/1027_ESL,RidgeSingleHingeV1,0.362961,31
pmlb/1027_ESL,SplitAdjustedRidgeV1,0.364694,35
pmlb/1027_ESL,SparseLinearResidualStumpsV1,0.366733,39
pmlb/1027_ESL,DenseRidgeOneKnotV1,0.368784,42
pmlb/1027_ESL,QuantileAdditiveBackfitV1,0.393530,58
pmlb/1027_ESL,ScreenedOMPFormulaV1,0.364326,33
pmlb/1027_ESL,RobustSparseRidgeEqV1,0.360306,11
pmlb/1027_ESL,ValSparseRidgeHingeV1,0.381383,57
pmlb/1027_ESL,ScoreCalibSparseV1,0.359852,8
pmlb/1027_ESL,SparseAdditiveKnotMixV2,0.368168,40
pmlb/1027_ESL,SparseBackboneResHingeV1,0.360011,10
pmlb/1027_ESL,SparseBackboneTwoKnotV1,0.359723,7
pmlb/1027_ESL,AdaptiveMassSparseRidgeV1,0.361252,23
pmlb/1027_ESL,ScreenedRidgeInteractionsV1,0.354855,5
pmlb/1027_ESL,AdditiveTwoKnotGroupRidgeV1,0.373166,47
pmlb/1027_ESL,SparseScoreCalibV1,0.360658,12
pmlb/1027_ESL,RidgeStepResidualV1,0.361433,25
pmlb/1027_ESL,SparseAffineSplitBackboneV1,0.361438,26
pmlb/1027_ESL,SparseResidualPairwiseV1,0.352193,3
pmlb/1027_ESL,GCVRidgeEquationV1,0.361967,30
pmlb/1027_ESL,SparseAdditiveStumpBoostV1,0.615327,67
pmlb/1027_ESL,TransparentInteractionRidgeV1,0.359871,9
pmlb/1027_ESL,ResidualSplitRidgeV1,0.360856,13
pmlb/1027_ESL,HierSparseInterRidgeV1,0.361022,14
pmlb/1027_ESL,DenseResSymbolicRidgeV1,0.361022,15
pmlb/1027_ESL,SparseBackboneOffsetRuleV1,0.365436,36
pmlb/1028_SWD,PyGAM,0.805003,14
pmlb/1028_SWD,DT_mini,0.832135,54
pmlb/1028_SWD,DT_large,0.793244,5
pmlb/1028_SWD,OLS,0.814927,33
pmlb/1028_SWD,LassoCV,0.814599,31
pmlb/1028_SWD,RidgeCV,0.814285,28
pmlb/1028_SWD,RF,0.785704,3
pmlb/1028_SWD,GBM,0.784908,2
pmlb/1028_SWD,MLP,0.798779,9
pmlb/1028_SWD,FIGS_mini,0.805813,15
pmlb/1028_SWD,FIGS_large,0.789555,4
pmlb/1028_SWD,RuleFit,0.818640,42
pmlb/1028_SWD,HSTree_mini,0.829304,50
pmlb/1028_SWD,HSTree_large,0.798450,8
pmlb/1028_SWD,EBM,0.798100,7
pmlb/1028_SWD,TabPFN,0.784088,1
pmlb/1028_SWD,DecisionTreeSimple,0.821595,45
pmlb/1028_SWD,SparseSymbolicV1,0.814544,29
pmlb/1028_SWD,OneSplitSparseLinV1,0.835275,58
pmlb/1028_SWD,SparseAddHingeV1,0.824377,49
pmlb/1028_SWD,SparseRuleResidualV1,0.833706,55
pmlb/1028_SWD,SparseLinHingeV2,0.813260,25
pmlb/1028_SWD,SparseHybridSymV1,0.833757,56
pmlb/1028_SWD,SparseBackbonePWV1,0.810073,21
pmlb/1028_SWD,SparseAdaptiveHingeV1,0.821683,46
pmlb/1028_SWD,SparseRuleLinearV1,0.803536,12
pmlb/1028_SWD,SparseSplineHingeV1,0.810994,22
pmlb/1028_SWD,CompactSymbolicBasisV1,0.829922,52
pmlb/1028_SWD,HardThreshBackboneV1,0.815490,35
pmlb/1028_SWD,RidgePlusOneHingeV1,0.806196,16
